"Genus"	"DataID.56"	"DataID.12"	"DataID.15"	"DataID.368"	"DataID.272"	"DataID.65"	"DataID.455"	"DataID.248"	"DataID.249"	"DataID.878"	"DataID.489"	"DataID.465"	"DataID.1092"	"DataID.1093"	"DataID.1099"	"DataID.986"	"DataID.1370"	"DataID.1446"	"DataID.1470"	"DataID.487"	"DataID.488"	"DataID.101"	"DataID.1487"
"711"	"Citharexylum"	NA	9.65839035466667	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"712"	"Citriobatus"	NA	16.599030157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"713"	"Citronella"	NA	9.272074103	1.799	NA	NA	1.940234708	24.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"714"	"Citrullus"	NA	3.888353728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"715"	"Citrus"	NA	15.8563230250833	3.4515360058	NA	NA	2.31174089069231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"716"	"Cladina"	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"717"	"Cladium"	NA	7.452	0.976332046285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"718"	"Cladostemon"	NA	15.51	5.902	NA	NA	3.805286911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.175190199	NA
"719"	"Cladrastis"	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"720"	"Claoxylon"	NA	19.4109832775	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"721"	"Clarisia"	NA	9.349182576	2.2025	NA	NA	2.2462725915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.754842105	14.4010730425
"722"	"Clausena"	NA	11.15	2.895	NA	NA	2.596412556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.739596412	NA
"723"	"Clavija"	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"724"	"Claytonia"	NA	43.1118713087838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"725"	"Cleistanthus"	NA	18.05727881525	1.981709386825	NA	NA	1.218442424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.804505263	NA
"726"	"Cleistogenes"	NA	9.074410163	2.11825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"727"	"Clematis"	0.141288587	20.8580813798947	2.415065	7.086007883	NA	1.19532386433333	NA	18.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"728"	"Clermontia"	NA	20.6008233246	2.635	NA	NA	0.9211842395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"729"	"Clerodendron"	NA	NA	3.2105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"730"	"Clerodendrum"	NA	19.193857965	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"731"	"Clethra"	NA	13.9427213183333	1.20133333333333	NA	NA	1.17186252866667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.425365853	27.46235955
"732"	"Cleyera"	NA	8.9700183446	1.17155031062	NA	NA	1.215556621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"733"	"Clidemia"	NA	24.7191463056061	1.87421946738462	NA	NA	1.21585005316667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.790348101	NA
"734"	"Cliffortia"	NA	NA	0.929444444444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"735"	"Clinopodium"	NA	26.8475341945	1.623385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56056	NA	NA	NA	NA	NA	NA	NA
"736"	"Clintonia"	NA	NA	1.922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"737"	"Clitoria"	NA	12.991494593	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"738"	"Clivia"	NA	16.89	2.14	NA	NA	1.267021906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"739"	"Clusia"	NA	5.87241220055556	0.887933509315789	NA	NA	1.446604301	40.755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.743191489	NA
"740"	"Cneorum"	NA	9.89108991333333	2.01	NA	NA	2.43719298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"741"	"Cnestidium"	NA	8.741906154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"742"	"Cnicus"	NA	31.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"743"	"Cnidium"	NA	23.032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"744"	"Coccoloba"	NA	16.0274581545195	1.160537184	NA	NA	1.137264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.5336913705
"745"	"Cochlearia"	NA	26.1341050519722	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"746"	"Cochlidium"	NA	8.928571428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"747"	"Cochlospermum"	NA	28.6769869074	1.833	NA	NA	1.244640558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.641916167	NA
"748"	"Cocos"	NA	NA	2.075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"749"	"Codia"	NA	3.75	0.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"750"	"Codon"	NA	2.564102564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"751"	"Codonanthe"	NA	23.541501039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"752"	"Codonocarpus"	NA	6.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"753"	"Coelodepas"	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"754"	"Coeloglossum"	NA	21.405709785	3.3847877035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"755"	"Coffea"	NA	15.3149759813333	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"756"	"Coincya"	NA	16.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"757"	"Cojoba"	NA	15.6774477322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"758"	"Cola"	NA	11.16	2.648	NA	NA	2.372759856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.409892473	NA
"759"	"Colchicum"	NA	21.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"760"	"Coleogyne"	NA	NA	1.5525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"761"	"Colletia"	NA	4.669572787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"762"	"Colliguaja"	NA	NA	1.3475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"763"	"Collinsonia"	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"764"	"Collospermum"	NA	6.752525963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"765"	"Colobanthus"	NA	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"766"	"Cologania"	NA	14.36041056	3.8111722592	NA	NA	2.202989745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"767"	"Colophospermum"	NA	10.36	2.47769230769231	NA	NA	3.6426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"768"	"Colubrina"	NA	18.30363422875	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.075757575
"769"	"Columnea"	NA	10.729613733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"770"	"Colutea"	NA	14.4609565217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"771"	"Comandra"	NA	18.085337564125	2.10594	NA	NA	1.17290214364286	22.48195012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"772"	"Comarostaphylis"	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"773"	"Comarum"	NA	21.734784121	1.3366957807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"774"	"Combretaceae"	NA	NA	1.67290799194118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"775"	"Combretum"	NA	12.2718837056875	1.81411278031167	NA	NA	2.1333710174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.422298245	NA
"776"	"Comesperma"	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"777"	"Commelina"	NA	22.799407751	2.3765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"778"	"Commersonia"	NA	16.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"779"	"Commiphora"	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"780"	"Compsoneura"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.258333333
"781"	"Comptonia"	NA	13.252869058	2.15333333333333	NA	NA	1.667610371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"782"	"Conceveiba"	NA	NA	2.97333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.017908496
"783"	"Condalia"	NA	8.57757830275	2.36	NA	NA	1.655172413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"784"	"Conium"	NA	26.8783798963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"785"	"Connarus"	NA	12.11896975725	1.21538461538462	NA	NA	2.294739979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"786"	"Conophytum"	NA	1.903311762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"787"	"Conopodium"	NA	22.5	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"788"	"Conospermum"	NA	7.0416004565	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"789"	"Conostegia"	NA	23.9915770524444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.354216867
"790"	"Conostephium"	NA	4.622454405	0.911	NA	NA	1.9709653855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"791"	"Conringia"	NA	29.452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"792"	"Consolida"	NA	24.856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"793"	"Convallaria"	NA	30.6151620633846	2.93909090909091	NA	NA	0.90534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.435936	NA
"794"	"Convolvulus"	NA	26.6334375801219	2.69363482133333	NA	NA	1.5661337745	NA	NA	NA	NA	NA	NA	NA	NA	12.293555736	NA	NA	NA	NA	NA	NA	NA	NA
"795"	"Conyza"	NA	22.2386147156522	2.27533333332	20.1	NA	NA	NA	29.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"796"	"Copa<ed>fera"	NA	NA	2.5675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"797"	"Copaifera"	NA	11.390351311	2.53851169159362	NA	NA	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"798"	"Coprosma"	NA	22.0134595164286	1.51998404712414	NA	NA	1.60514319981818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"799"	"Coptis"	NA	20.5976016083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"800"	"Cordia"	NA	17.3853548567355	2.56218468642353	NA	NA	2.6729770795	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5383335	NA	NA	NA	NA	NA	5.6755065535	19.9039370658571
"801"	"Cordobia"	NA	5.525995349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"802"	"Cordyline"	NA	9.3851480435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"803"	"Coreopsis"	NA	14.9349789568261	1.6325089697375	NA	2.14469083333333	1.17878032457895	34.9902879277778	NA	NA	NA	NA	NA	NA	NA	12.729462385	NA	NA	NA	NA	NA	NA	NA	NA
"804"	"Coriandrum"	NA	47.427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"805"	"Coriaria"	NA	NA	2.38814235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"806"	"Corispermum"	NA	21.28	1.29333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"807"	"Cornus"	0.1389498365	23.5669375490496	1.96137505011364	5.68436066935484	NA	0.9280689028	22.0223072706667	21.3	0.571575	NA	NA	34.4	NA	NA	NA	1.078625	NA	NA	NA	NA	NA	4.37953995875	NA
"808"	"Corokia"	NA	9.592302459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"809"	"Coronilla"	NA	25.8583858594474	1.144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"810"	"Coronopus"	NA	32.1457743085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"811"	"Correa"	NA	13.34939327225	1.17941295861667	NA	NA	0.891175168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.495611376	NA
"812"	"Corrigiola"	NA	29.9986666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"813"	"Cortaderia"	NA	4.9234516645	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"814"	"Cortesia"	NA	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"815"	"Cortiella"	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"816"	"Corybas"	NA	66.9244988045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"817"	"Corydalis"	NA	38.04372748075	5.8661857426	NA	NA	2.331451472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"818"	"Corylopsis"	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"819"	"Corylus"	0.1364203805	20.4788343782848	2.14472402597273	5.99107976639344	1.115105	0.952455406509091	21.1988078019231	30.8	NA	NA	NA	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.772650174	NA
"820"	"Corymbia"	NA	5.17655849207692	0.83124984123125	NA	NA	1.720744938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.8541278225	NA
"821"	"Corynephorus"	NA	15.356875	2.86	NA	NA	1.7875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"822"	"Coryphantha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA
"823"	"Cosmibuena"	NA	6.896551724	1	NA	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"824"	"Cosmos"	NA	28.5	3.8575273105	NA	NA	1.353518354	NA	NA	NA	NA	NA	NA	NA	NA	12.5	NA	NA	NA	NA	NA	NA	NA	NA
"825"	"Costus"	NA	24.0101181753333	1.838310106	NA	NA	0.922768304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"826"	"Cotinus"	NA	9.551098376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"827"	"Cotoneaster"	NA	12.7382131828929	2.331	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"828"	"Cotula"	NA	35.6588260815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"829"	"Cotylelobium"	NA	4.149377593	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"830"	"Couepia"	NA	8.463817284	1.537395833325	NA	NA	1.916960253	27.66375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.020149253
"831"	"Coula"	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"832"	"Couratari"	NA	NA	2.43625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"833"	"Coursetia"	NA	26.8	3.15017652	NA	NA	1.175439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"834"	"Cousinia"	NA	12.787723785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"835"	"Coussapoa"	NA	9.53109615375	1.48666666666667	NA	NA	1.98	31.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"836"	"Coussarea"	NA	20.677281616129	2.27468750001875	NA	NA	3.0121950405	14.1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.6002797476667
"837"	"Coutarea"	NA	25.443750871	2.216682546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"838"	"Crambe"	NA	9.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"839"	"Craspedia"	NA	13.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"840"	"Crassula"	NA	21.6393651258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"841"	"Crataegus"	0.1580927065	13.6566162973265	1.8276454999381	4.86096350568852	NA	1.851676023125	25.563672549	20.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.664164312	NA
"842"	"Crateva"	NA	NA	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"843"	"Cratoxylon"	NA	NA	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"844"	"Cratoxylum"	NA	NA	2.28333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"845"	"Cremanthodium"	NA	18.4568139085	2.96729733185	NA	NA	1.41501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"846"	"Crepidospermum"	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"847"	"Crepis"	NA	27.025246824197	2.30426711574762	17.9	NA	1.02510878633333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"848"	"Crescentia"	NA	19.077960784	2	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"849"	"Cressa"	NA	4.613770052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"850"	"Crinodendron"	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"851"	"Crinum"	NA	NA	1.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"852"	"Crithmum"	NA	9.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"853"	"Crocosmia"	NA	22.988505747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"854"	"Crotalaria"	NA	29.28376781	3.479	NA	NA	1.15266666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"855"	"Croton"	NA	18.9741183236809	2.72171554368182	NA	NA	2.17770218533333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.390287104	22.15172884
"856"	"Cruciata"	NA	26.9700049305625	2.3981189362	NA	NA	1.011434397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"857"	"Cryosophila"	NA	29.239766081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"858"	"Cryptandra"	NA	5.329081632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"859"	"Cryptantha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA
"860"	"Cryptocarya"	NA	9.08099911122222	1.3475	NA	NA	1.2309420285	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1285	NA	NA	NA	NA	NA	NA	NA
"861"	"Cryptogramma"	NA	20.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"862"	"Cryptomeria"	NA	NA	1.12545454545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"863"	"Cryptosepalum"	NA	NA	2.27333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"864"	"Cryptostylis"	NA	13.971146788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"865"	"CS"	NA	38.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"866"	"Ctenitis"	NA	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"867"	"Ctenopteris"	NA	16.317728269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
